2671	1696
2691	4172
2705	2295
2781	14721
2807	1384
2821	1670
2834	2429
2874	3994
2900	4653
2922	1892
2923	1276
2984	1470
2986	5613
3032	6986
3036	3869
3065	5427
3114	1378
3144	1037
3146	1166
3148	7177
3249	1035
3252	1873
3269	1527
3273	1101
3283	1100
3300	2338
3301	906
3302	1888
3336	2852
3364	2251
3365	1822
3382	5493
3404	949
3416	2272
3471	2563
3475	174027
3476	8117
3478	916
3519	1138
3520	4129
3522	1842
3526	1183
3615	1780
3634	1422
3685	1162
3839	23532
3840	74576
3844	1856
3859	1328
3860	1097
3891	3839
3922	2167
3936	3457
3968	7594
3980	4265
3981	1249
3987	1437
4030	5695
4037	3957
4045	4675
4152	1046
4184	1339
4210	2588
4233	2629
4243	1543
4276	3999
4374	1642
4375	1550
4396	1746
4423	2955
4424	1372
4444	2465
4480	1329
4488	2432
4509	1460
4598	1275
4602	1140
4607	2026
4629	4809
4652	923
4674	2482
4678	1335
4696	5064
4711	2323
4737	2199
4777	1589
4791	1511
4799	904
4812	2974
4816	9030
4829	1372
4833	16733
4849	1853
4931	1547
4936	991
4999	5127
5017	2541
5043	982
5052	1090
5091	1346
5107	1239
5135	1217
5149	4469
5151	1560
5177	915
5212	3376
5215	1563
5242	1130
5243	2032
5356	1077
5374	1725
5380	1065
5464	1004
5471	2753
5511	2544
5523	1192
5561	2068
5567	1846
5574	1086
5593	980
5605	1875
5608	2829
5610	3810
5645	7713
5651	1501
5699	3386
5702	7998
5728	1495
5749	921
5765	3233
5813	2260
5814	4167
5827	11779
5893	1328
5958	1115
5976	2157
6050	1609
6104	3112
6136	1405
6140	5203
6170	1225
6177	1687
6204	917
6210	1274
6217	1038
6306	1129
6325	1443
6378	1617
6408	3178
6463	1284
6499	4270
6532	1211
6629	911
6664	2589
6676	1098
6735	2587
6743	1027
6856	3270
6880	2035
6882	5722
6884	1012
6941	3173
6954	31303
6989	1715
7047	2449
7074	2013
7083	3422
7085	3571
7089	1641
7149	964
7178	1162
7224	1067
7252	1505
7380	1139
7512	1443
7551	1147
7592	1160
7618	1325
7648	7560
7694	1140
7755	968
7837	1237
7846	608383
7848	1662
8081	1298
8180	1176
8264	1767
8273	1621
8291	1005
8412	4458
8520	989
8555	1330
8557	1213
8561	11613
8569	2092
8584	3771
8610	4229
8708	1046
8709	1000
8722	1997
8882	1943
8892	959
8976	1622
8983	986
8997	1174
9000	1386
9027	2077
9080	2451
9093	3297
9135	1007
9265	1236
9269	2101
9272	1836
9306	16794
9315	982
9367	4516
9446	2902
9457	1475
9952	1569
10001	927
10040	1134
10051	2405
10078	6529
10081	1462
10094	1185
10103	1636
10114	1289
10120	1321
10130	1150
10139	4865
10142	1379
10149	1772
10163	1162
10178	8410
10191	8151
10202	89753
10203	4167
10208	2122
10209	1155
10210	1077
10213	1311
10216	3651
10218	1849
10221	6328
10223	4062
10226	3283
10229	2328
10230	2087
10236	916
10237	3879
10241	3726
10253	7649
10265	1360
10268	1402
10274	3650
10280	5269
10285	2065
10293	1827
10297	16524
10298	2545
10303	6866
10304	2717
10305	1298
10308	959
10312	3113
10317	2542
10318	4223
10326	2794
10336	3801
10341	953
10350	1003728
10355	2798
10365	1596
10367	28950
10371	1123
10385	2916
10396	18213
10403	14307
10405	6293
10416	1921
10419	34438
10433	2283
10441	2897
10450	19145
10508	6361
10519	3830
10524	963
10545	4654
10558	1720
10565	1264
10575	1325
10588	1599
10595	1289
10609	4219
10637	943
10638	1498
10666	915
10698	1239
10706	936
10718	4197
10725	1085
10733	2040
10737	3693
10750	1807
10781	1735
10792	1762
10814	6168
10821	1935
10853	3137
10856	965
10860	1380
10867	20782
10877	2305
10887	1289
10903	1161
10904	1036
10923	5726
10934	910
10941	2325
10960	1281
10967	1212
10990	3346
10992	1260
10997	6654
11014	1223
11041	13987
11042	1789
11054	2181
11061	1587
11071	5048
11113	3015
11162	1336
11185	1216
11190	912
11222	4240
11227	2145
11237	1015
11250	6490
11294	1944
11305	1017
11333	1974
11334	1526
11336	1331
11412	4171
11414	7132
11422	2730
11426	13527
11432	1423
11472	2736
11489	28078
11523	1543
11525	2146
11552	3985
11569	2255
11595	1020
11600	1184
11604	2221
11627	925
11628	8627
11656	1044
11661	9394
11662	1066
11677	2322
11682	3670
11684	2251
11700	2267
11711	1692
11718	3648
11726	1393
11752	3052
11753	974
11764	1780
11770	1757
11778	4427
11781	1310
11818	1087
11848	4327
11862	6282
11882	1123
11886	1371
11900	8410
11969	2106
12026	977
12028	1939
12085	910
12093	991
12098	1687
12108	1781
12111	1152
12112	1086
12155	939
12158	3402
12161	1944
12181	1265
12189	1215
12195	1115
12196	2440
12210	1106
12217	2494
12220	1184
12223	9619
12224	1515
12249	2216
12267	982
12279	6166
12305	7141
12329	1132
12335	2730
12350	1527
12355	4634
12371	1497
12397	1089
12400	1008
12449	1263
12458	2015
12491	4203
12496	1428
12497	5433
12513	1350
12514	6381
12522	15803
12528	1991
12530	3974
12534	3366
12543	1524
12548	1723
12564	974
12573	993
12587	1939
12591	10945
12615	2261
12616	8060
12629	1627
12661	1172
12695	3940
12696	995
12707	2128
12708	1090
12714	1051
12716	4609
12735	3156
12741	5561
12759	10815
12773	2724
12797	5681
12801	4178
12810	3356
12815	11370
12830	9359
12853	2657
12854	1213
12861	1478
12864	1258
12865	901
12876	1082
12877	1104
12897	3215
12902	3932
12912	1498
12913	1035
12916	10391
12925	13502
12938	2639
12942	1943
12951	910
12984	2616
13029	2297
13040	1579
13041	5681
13046	13306
13050	1056
13076	987
13098	2773
13124	1615
13139	1818
13161	1467
13165	1209
13167	3074
13174	915
13192	1544
13194	953
13198	1853
13203	2849
13224	1930
13229	8631
13234	1737
13241	1264
13250	944
13294	1944
13297	2210
13310	1495
13322	1334
13333	902
13341	3817
13348	101959
13352	5901
13364	6997
13374	1083
13377	940
13403	1550
13405	996
13406	1391
13407	2224
13410	7722
13413	2249
13426	1856
13450	4456
13453	1044
13455	2617
13461	5180
13470	1857
13476	1181
13479	14144
13486	1152
13512	3140
13527	1177
13532	4030
13543	1154
13544	985
13545	1687
13557	2280
13562	1063
13567	3739
13569	2850
13581	1633
13586	949
13593	1634
13596	1808
13616	931
13666	11211
13669	5560
13696	1971
13737	1882
13943	1339
14323	1557
14733	5919
14763	15007
15013	1028
15023	1784
15053	1190
15133	1245
15153	1924
15313	1580
15383	1285
15573	964
15633	3591
15683	1324
15913	49117
16023	2213
16133	1409
16403	1020
16693	1113
17053	927
17073	7192
17203	1770
17463	6010
17843	1911
18163	1077
18613	2932
18713	13185
18883	3056
19093	2889
19263	1059
19443	1835
19543	1411
19853	3669
20693	1715
20733	1622
20793	959
20963	4272
21123	3994
21143	1199
21503	1855
21843	1575
21933	919
22083	1744
22113	3873
22253	2930
22263	1671
22273	2294
22323	2764
22363	1682
22453	1250
22603	929
22823	1862
23373	4982
23513	1083
23573	1314
23793	1097
23803	1382
23833	1337
23983	2557
24013	1355
24073	1350
24113	4212
24263	1986
24303	15510
24393	1144
24593	971
24993	2180
25243	1140
25373	1209
25443	4601
25503	1697
25583	1298
25663	2573
25793	2838
25863	1011
25993	6206
26093	1305
26253	2073
26743	10800
27373	1065
27593	1030
27603	1003
27953	9363
28043	1337
28513	1248
28563	1285
28873	1413
29283	3943
29353	1455
29733	2743
29803	2872
30003	1154
30393	1902
30733	901
30863	1662
30923	8668
30963	1068
30973	271215
31203	1091
31253	925
31353	1449
31383	2602
31393	1608
32023	940
32643	1120
32893	1155
33033	1071
33233	1334
33343	1547
33423	31233
33493	2285
33653	1303
33923	13804
34153	1766
34163	6297
34173	1068
34303	1363
34463	1079
34543	1176
34553	3711
34663	3212
34883	1704
35043	2317
35233	983
35293	3293
35383	2844
35443	968
35623	1826
35653	1287
35853	1261
36183	5835
36243	1612
36253	1196
36283	2492
36823	13540
37573	2658
37613	2529
38003	2049
38073	2194
38103	910
38203	1083
38353	1030
38433	1804
38523	2144
38883	1279
39093	1043
39393	1000
39523	1234
39683	913
39933	1136
40013	3304
40033	960
40103	5627
40143	1062
40153	1261
40523	1351
40563	910
40603	4655
41063	1959
41193	3959
41553	21689
41683	1738
41693	2730
41713	4540
41733	1269
41783	2259
42303	1964
42373	1505
42683	1399
42773	2148
42983	1472
43273	953
43313	905
43483	2228
43553	1925
43693	1088
43763	906
44253	2182
44353	1086
44423	6234
45013	1076
45523	1201
45603	3167
45733	2336
45773	4000
45863	1470
45993	2173
46023	4050
46063	1893
46113	1556
46193	4939
46223	3005
46363	2583
46413	9629
46463	1705
46713	1195
46943	1060
47083	3058
47293	3557
47333	2236
47913	1227
47973	4835
48023	1574
48213	4586
48263	3041
48443	4381
48473	984
48593	2121
48903	3793
48933	3590
49383	2550
49463	1732
49473	1204
49753	2556
49793	10788
49823	2393
49913	1724
50043	2550
50193	18753
50433	1323
50613	2631
50803	2322
51063	3941
51203	1018
51573	1383
51783	1264
53213	1474
53953	3007
53983	955
54063	1936
54213	2099
54483	1577
54553	4571
54733	910
54763	996
54793	949
54903	1817
55063	1042
55273	1406
55573	1109
55733	981
55753	1033
55773	1423
56623	25606
56653	6201
56833	4657
56873	2479
56903	1824
57203	10652
57323	3051
57813	1577
57863	1918
58333	1335
58583	1706
58633	2238
58703	1670
59003	3833
59033	1207
59213	9315
59223	1455
59623	1905
59643	1304
60033	5117
60203	1155
60273	11197
60413	1338
60663	5164
61133	24651
61233	6590
61263	1037
61633	951
61923	1016
62783	2772
62853	1372
62883	2357
62893	2365
62903	2497
62933	1936
62943	1914
62973	1231
62983	1363
62993	1009
63003	3619
63043	6187
64293	938
64303	926
64313	1963
64543	4534
64563	982
64623	2570
64913	1998
65193	2937
65233	2836
65303	1510
65533	1536
65573	922
65583	1789
65633	2451
66583	993
66593	1060
66613	1099
66653	3396
66993	1397
67243	1375
67363	1279
67923	5441
68003	925
68033	4474
68783	1394
68853	2606
69153	10254
69353	1168
69583	3556
69743	5482
69893	24599
70113	1186
70373	1004
70723	2089
71123	2260
71323	1053
71453	1484
71573	1100
71713	924
71763	1198
71903	1999
72103	1542
72343	2671
72373	3929
72403	1502
72903	1088
73173	1137
73433	1097
73473	1094
73523	1082
73583	1031
73623	970
73843	2807
74013	1853
74143	1297
74233	1092
74523	1920
74543	2594
74673	23652
75093	2181
75363	3874
75493	1682
75503	1592
75533	9304
75913	3708
76043	1757
76093	3921
76133	3642
76373	4262
76553	1628
77063	1082
77273	3288
77753	2232
78393	2240
78453	6811
78643	5875
78733	2189
78783	2062
78803	1235
78813	987
79283	5308
79543	49081
80363	1456
80703	939
80793	1674
81123	927
82243	13691
82283	1325
82363	2899
82383	951
82433	2960
82533	1830
82643	3037
82733	1172
92623	4091
97933	3405
99723	4522
99843	918
101143	3165
104203	1631
109293	1261
111743	1750
113963	6776
117723	1309
118013	1094
118203	1415
120253	1804
125033	8220
127583	1045
128163	1875
143303	1123
143883	1603
145313	2382
146703	1725
146733	3544
147093	9201
148373	1107
150433	30832
151933	4374
152143	1077
153063	1783
160763	1962
168713	946
170483	1791
173283	1959
174853	3566
176373	2417
182123	1078
182563	938
183873	1700
184693	5849
185763	1256
186193	1743
186423	1679
187793	1754
190193	1083
193753	2987
199683	1959
202003	4670
211523	1057
226043	917
229523	1436
229733	1027
232843	1213
236073	1484
236983	2665
238373	2119
249713	1041
253973	1335
264213	3585
267143	1464
277813	1298
281563	14713
284633	973
285753	912
286703	3736
287683	12141
287713	1396
291363	1292
297423	2551
298423	996
300383	1088
305853	2680
309073	36247
317183	1257
330093	7383
331133	1098
332083	1600
334503	2117
336113	3438
337463	1112
341423	1933
342363	986
344833	1283
347133	2790
351893	1327
354103	3392
356523	1668
356633	1043
356663	1439
360493	2336
361323	1434
364693	982
370153	922
377733	2027
381203	1017
381463	2084
384613	947
385463	1424
394313	2783
394613	1098
404133	1688
408813	978
409823	1224
412423	1176
414683	1858
414853	1414
415643	1353
417273	7778
422263	979
422303	1994
428333	2450749
428633	2862
432093	8625
434883	1347
455483	1223
457313	2328
457573	11494
458363	1020
465973	4543
469153	1370
471583	1573
471963	4083
472003	2232
472583	3762
474293	1120
476023	2397
476083	1020
477753	1025
478343	1632
481453	942
481983	1872
495643	2701
496723	3771
499553	1080
506313	1774
509183	1262
511283	11711
511533	2589
517143	928
524463	2220
541213	1185
560293	1125
568093	1253
571593	7647
574253	3903
582543	1127
582813	2273
588743	1675
589903	920
591313	1770
598083	2844
600483	951
605643	1070
607843	3483
607883	2008
608283	1578
608353	1542
608473	11846
608853	1464
608993	4697
609013	1315
609023	1527
609263	3474
609543	4323
609593	934
610533	16498
610663	3284
610793	6178
610803	1605
610873	3368
610923	33416
611043	10730
611093	1538
611613	1489
611823	36915
611953	6091
612473	24863
612623	1017
613043	1017
613153	2998
613583	1363
613653	1147
613873	1293
614543	1385
614683	1338
615213	1099
615403	1903
615413	1016
615513	1453
615723	2910
616113	14691
616163	933
616173	71855
616463	1109
616723	1253
616843	2557
617053	9836
617143	1041
618183	1242
618323	2662
618373	1315
618563	1480
618593	103531
618673	1018
619173	1784
619553	1403
619693	4375
619863	1090
619913	1204
620233	3535
620523	1616
620533	2734
620553	2013
620653	2206
620793	3124
620803	12783
620863	3957
621173	979
621323	2218
621523	11013
621533	7411
621543	9303
621563	4919
621573	6530
621583	27660
621603	13013
621613	15230
621713	5592
621893	3210
622113	2640
622123	2435
622133	2198
622143	2370
622543	1378
622873	2912
623133	6605
623453	2634
623473	1906
623623	6260
624413	6286
624423	1635
624683	11213
624743	962
624763	2903
624803	1736
625323	2260
625473	1033
625513	1356
625753	4965
625833	3557
625923	1020
626043	1393
626103	1976
626163	983
626183	2009
626373	3274
626433	1360
626523	3249
626973	3209
627033	8020
627213	2928
627303	1570
627473	1833
627693	5478
628043	4837
628413	1011
629193	1689
629433	1171
629743	985
630113	1489
630763	1558
631253	1605
631583	30774
631703	1019
631803	1035
632003	909
632023	3450
632053	2439
632093	904
632173	2419
632223	1432
632323	2207
632343	1100
632433	3688
632443	3510
632583	2073
633273	8398
633293	4746
633443	1059
633483	2257
633513	1035
633523	1618
633623	1246
634163	972
635523	1424
635543	6824
635633	1233
635773	1829
636023	1799
636683	2510
636843	4729
636863	1450
636923	3884
637373	2275
637863	946
637993	2074
638473	904
639013	1248
639023	985
639273	1689
639643	15620
639673	1147
640073	989
640893	3838
641093	1623
641333	1458
641383	4544
641433	6260
641963	5208
642033	3779
643443	40359
643553	3317
643653	7581
644083	2109
644603	2663
644863	1769
644963	3564
645043	3169
645343	1195
646033	1303
646163	4034
646193	2946
646533	17815
646893	1094
647003	5104
647633	2590
647683	1287
648523	3870
648783	1489
648873	1916
649123	4070
649133	2109
649253	1179
649673	27594
649713	1052
649943	1074
649953	3240
650013	1945
650453	1215
651003	987
651033	1430
651583	470811
651723	2824
652033	5169
652113	4451
652193	10851
652293	3806
652313	935
652903	1188
653333	2144
653623	1194
654203	1097
654473	1139
655093	25968
655313	2221
655443	5776
655783	6448
656013	1295
656043	2256
656483	1016
656673	2612
656713	5666
656933	1741
657693	1567
657863	1110063
658163	1095
658203	1061
658323	1590
658353	940
658643	1319
659013	1030
659103	904
659373	5247
659933	1268
659943	1294
661313	960
661403	4411
662323	1087
662433	12370
662473	1140
662533	1007
662763	10889
662773	1856
662783	2427
663053	5579
663463	2863
663923	1828
663963	2139
664903	5431
664943	1450
665503	2582
666043	3941
666073	2551
666523	2372
666913	2096
667203	1794
667563	5941
667873	1461
668243	1345
668283	1092
668423	1093
668473	1082
668563	1537
670293	1556
670413	1457
670643	1316
670843	915
671083	1042
671093	14592
671213	2294
672823	1931
673123	8519
673153	1670
673413	1329
673483	1653
673973	6663
674433	28134
674873	1102
675443	1079
675563	3157
675673	1131
675933	1029
676203	1207
676363	1144
676493	7341
676573	1558
676943	1369
677753	1026
677923	935
678003	1184
678033	3293
678083	8828
678203	1085
678323	1224
678403	3450
678503	1766
678673	1063
678953	41172
679173	2051
679303	3728
679493	6901
679513	1029
680433	1903
680653	1666
680663	1755
680993	1075
681473	2852
681813	4068
681903	922
682213	1402
682333	2352
682463	3570
682813	3280
682903	19231
683113	6411
683523	1795
683583	3075
683613	1482
683723	1043
683903	1119
683983	1055
684013	2544
684173	1643
684223	1151
684253	1819
684483	1267
684983	7167
685063	1532
685113	5232
685293	1032
685513	50306
685573	1367
685873	1000
686993	1923
687063	10092
687363	1411
688483	977
688543	1034
688583	14104
689273	2530
689753	1019
690063	4336
690083	1391
690293	4590
690423	1166
690663	1187
690823	3008
691123	1142
691353	11325
691593	1448
693033	1064
693883	2208
694103	1563
694203	4619
694283	2080
694483	1139
694563	4479
694883	1104
694973	1139
695013	2231
695773	1844
695873	1535
696193	14548
696453	1053
696513	1115
696593	1117
696823	1619
697163	2787
697513	1629
697523	1743
697593	3375
697933	1600
698193	1267
698233	1137
698663	11173
698733	4266
698813	1159
699223	3412
699293	1222
700283	2360
701203	3265
701923	1593
702773	2187
702953	22304
703673	1399
704013	1312
704303	2317
704343	1011
704453	2391
704853	1517
705533	1003
705953	2451
706443	1175
706743	1288
706803	2951
707023	1050
707133	1141
707443	1300
707913	5097
708123	1393
709143	1212
709233	4426
709313	1098
709423	1138
709483	1848
709853	3622
710143	1973
710563	1916
710613	1256
710913	1638
711073	1179
711303	28551
711803	4069
712093	1160
712173	1224
712333	2593
712423	48464
712733	1053
712823	2362
712973	1857
713083	4686
713143	15728
713263	3632
713323	955
713333	4714
713373	1285
713683	1127
713973	7746
714033	1644
714563	1581
714913	1177
715113	905
715773	1833
716593	1656
717003	1787
717043	1072
717233	2349
717313	20145
717363	1075
717883	1386
718043	960
718413	986
718673	2330
718713	1409
720033	1074
720323	1961
720503	1106
720573	1218
720843	33175
720973	1351
721753	1658
722273	1307
722523	4262
722673	1002
723013	1234
723763	3556
724473	4993
724643	1982
724723	1326
724783	4192
725213	3681
725553	1356
726003	2478
726023	1421
726443	1147
726623	1425
726633	3043
727483	1017
727583	1880
727943	1205
728173	1590
728213	1830
728373	3305
729833	1034
730043	1022
730073	1976
730173	1262
730543	2270
730593	1279
730693	1001
731253	4404
731573	4587
731923	7348
732073	4240
732283	1440
732773	4792
733813	4252
734043	1473
734343	2845
734423	2214
734493	1059004
734753	133923
735873	1678
735983	3925
736003	927
736233	2424
736263	1888
736483	2021
737343	4194
738433	1601
738503	964
738693	3431
738933	2356
739293	4474
739303	1019
739423	2467
739743	3566
739853	2669
740073	2194
740123	907
740343	2890
740493	932
740943	1212
740983	29383
741463	1254
741613	2355
741733	1032
741803	3828
742143	40349
742973	1282
743683	1190
743763	53889
743913	1432
744063	968
744303	1302
744463	4077
744543	973
744713	1697
744853	1473
744903	5658
745273	1010
745903	1378
746323	31239
746743	1008
746783	2832
746923	3989
748633	1361
749313	1081
749333	2723
749453	1016
749583	939
749863	44815
749873	1176
749963	10632
750133	1882
750823	1101
752003	1575
752133	1901
752193	2304
752673	17690
752703	3102
752743	3990
753033	1028
753223	1482
753393	5676
753903	1495
754003	1507
754053	2222
754273	1046
754333	923
754363	1985
754441	1285
754497	1202
754511	2403
754556	11568
754586	1028
754633	1879
754714	2550
754718	1440
754741	1203
754747	964
754753	1798
754773	1679
754807	1749
754964	940
754973	996
755019	1242
755028	910
755068	28696
755083	1258
755103	11976
755113	3015
755118	938
755165	1369
755172	1796
755189	1072
755236	947
755241	1017
755261	2961
755283	999
755294	1834
755431	17359
755444	5531
755452	19096
755460	1839
755492	5508
755494	2064
755499	1362
755582	979
755603	1111
755682	3139
755741	6878
755751	5978
755756	2390
755859	2320
755923	989
755959	2468
755973	1013
755990	1573
755991	1778
756018	2103
756040	1909
756067	1058
756083	1922
756110	1815
756129	1570
756246	910
756264	1200
756278	75533
756288	1367
756315	1052
756403	1616
756417	1897
756431	2124
756466	951
756475	2583
756478	3151
756532	2996
756593	1041
756674	964
756872	1247
756975	1292
757180	914
757293	1116
757417	1114
757664	1451
757896	3597
758114	1090
758144	2628
758185	1065
758247	1621
758474	1031
758599	1655
758605	1237
758608	18722
758678	1153
758970	2903
759003	7178
759086	2477
759147	1693
759186	3046
759228	1297
759251	170620
759255	979
759581	2162
760069	971
760303	2497
760409	1195
760639	957
760654	6880
760660	1560
760749	913
760892	4567
761043	1309
761153	1474
761267	1278
761290	11304
761389	1285
761393	37533
761428	1942
761483	1448
761556	1086
761613	3384
761628	1613
761731	1180
761759	1355
761821	1030
761906	1750
761969	2673
761975	4382
762000	2109
762062	2132
762115	1343
762204	1854
762259	1494
762336	922
762397	1319
763332	1019
763591	1606
763699	1131
763712	2394
763720	1818
763731	1455
763781	1216
763803	2444
763829	1745
763841	4752
763873	969
763877	1134
763973	3377
763986	2157
764035	963
764036	935
764182	1007
764365	1908
764533	980
764629	2644
764757	1025
764807	985
764870	1078
765133	1459
765210	3208
765241	1374
765270	1253
765303	937
765340	1176
765466	2182
765520	952
765548	1698
765557	1016
765686	1030
765694	2336
765767	1023
765845	7094
766347	3713
766509	2548
766734	992
766909	1410
766929	1872
767191	1447
767395	4168
767396	32857
767418	1095
767809	1821
768197	5469
768488	2122
768579	3607
768632	3957
768717	1310
768783	1912
768805	1372
768826	2186
768841	1075
768856	1567
768914	1755
768935	2404
769000	1485
769101	5519
769216	2503
769221	1013
769241	1259
769254	3445
769293	1399
769455	945
769594	1062
769919	927
769920	1312
769935	937
770006	988
770277	1071
770369	1073
770441	1550
770505	1826
770614	1088
770726	1164
770729	1620
770759	79461
771278	1752
771505	1383
771621	6332
771648	2482
771656	1054
771681	957
771698	1077
771767	2083
772097	3366
772123	1387
772368	3956
772386	4230
772471	19103
772523	2329
772527	1268
772626	4287
772681	1334
772713	1560
772796	1002
772844	7585
772928	1273
772934	953
773003	5458
773065	1932
773094	967
773150	1004
773287	1537
773710	1496
773781	5202
773841	1380
773944	1003
773945	1236
774066	3869
774096	51401
774252	1420
774269	976
774280	7002
774292	964
774330	1703
774374	1264
774523	2527
774528	1729
774675	16380
774798	1662
774809	2271
774909	4084
774980	1713
775008	1064
775238	1325
775861	2540
775865	1897
775879	3610
775913	1631
775965	1344
776031	2185
776052	3300
776254	1418
776411	989
776429	1214
776434	1410
776449	1564
776475	2109
776575	1579
776623	929
776741	915
776810	2812
776976	1519
777070	4063
777433	1869
777477	5704
777560	4439
777817	1848
777850	1866
777859	4659
777926	1081
778057	11660
778097	1018
778112	1605
778150	2120
778162	3677
778324	954
778337	1640
778446	5562
778571	1527
778602	4446
778661	1314
778974	1226
779141	2239
779169	950
779208	3293
779302	1404
779368	1098
779451	4039
779452	1693
779476	1578
779477	2276
779597	1215
779715	1510
779746	4383
779977	2403
780006	3003
780050	3209
780067	1311
780075	1397
780198	1087
780240	2254
780290	1769
780419	3496
780457	518410
780459	1134
780561	2311
780641	2202
780889	1774
780991	1972
781117	1550
781121	1770
781163	2761
781168	1632
781194	1351
781280	1094
781293	6273
781314	1282
781408	1975
781493	1062
781510	2040
781562	3017
781613	1252
781674	1360
781730	2528
781786	922
781895	3325
781972	1678
782010	1689
782026	2262
782113	3883
782134	1929
782310	2160
782329	3152
782336	2481
782354	1050
782482	1677
782502	1156
782533	904
782757	1639
782819	1271
782931	1065
782934	1112
783092	1166
783214	1959708
783297	35029
783328	1963
783650	1396
783665	951
783705	17975
783771	1149
783794	1048
783837	1109
783891	967
783937	1807
783963	1340
784078	1382
784128	2045
784304	41566
784492	10518
784594	3004
784609	6320
784856	13879
784912	8459
784934	1508
784984	1330
784998	1159
785032	14654
785089	1497
785164	1572
785230	1112
785264	1869
785270	1561
785347	1188
785563	4233
785595	9775
785601	1242
785721	1060
785729	1894
785971	1041
785988	943
785997	1195
786022	1789
786193	1076
786491	1990
786535	1602
786560	1645
786646	1052
786741	3149
786750	2431
786764	2016
786818	1202
786836	1016
787017	1993
787102	1001
787166	2356
787237	988
787239	3537
787265	2659
787266	1629
787438	1168
787817	2125
787830	4880
788018	1244
788094	962
788245	2638
788250	2604
788508	1196
788524	28146
788563	1016
788629	1787
788630	1928
788670	1880
788673	2474
788721	1028
788762	1707
788835	1086
788863	1899
788994	1956
789068	1394
789158	6956
789188	2222
789401	1892
789476	2059
789658	1371
789747	970
789751	956
789791	1140
789824	1043
789913	4757
789991	1677
790000	5040
790011	922
790201	10667
790205	3931
790223	1412
790249	1258
790577	2885
790613	1445
790680	13384
790728	2635
790734	1304
790790	4084
790826	15538
790905	979
791124	23278
791125	1225
791197	3670
791258	1081
791305	1405
791586	1617
791604	2371
791635	1705
791671	951
791838	5519
791857	1104
791878	1024
791886	2051
791951	968
792005	6580
792019	1173
792080	1312
792177	1148
792452	1180
792537	6535
792646	2758
792699	2424
792724	5516
792907	9619
793025	1355
793091	1209
793150	2347
793202	1719
793238	1451
793351	2652
793379	1593
793772	2381
793830	10631
793858	1657
793919	931
793926	4687
793968	1808
793992	1052
794111	2475
794124	2059
794246	2031
794329	1281
794332	968
794340	2223
794355	4463
794436	1336
794633	1879
794653	932
794676	1201
794801	3890
794806	5299
794808	5114
794885	1914
794986	1730
795100	1447
795145	1400
795193	1448
795259	1285
795360	970
795448	3297
795461	1684
795472	910
795500	990
795586	2878
795622	1261
795626	10560
795636	1521
795649	1069
795663	1788
795822	1395
795920	1251
796075	948
796135	2065
796140	1364
796155	1010
796317	1108
796409	2617
796420	1200
796443	1589
796479	3299
796605	1075
796742	3734
796766	1496
796983	4549
797018	979
797134	2327
797280	945
797285	2854
797413	1140
797770	2604
797805	1405
797835	5470
797840	2693
797934	1235
798003	6402
798007	8103
798047	1563
798103	1819
798274	2335
798277	7905
798401	993
798478	2651
798536	901
798542	1275
798639	1202
798786	1215
798794	1123
798849	1706
798901	1152
798967	1387
799081	1186
799088	1090
799194	1956
799212	1505
799302	2010
799370	1734
799414	3936
799499	2672
799630	994
